composition,Mean VEC,electronegativity_difference,Atomic_Radius_Difference,Calculated_Youngs_Modulus,Mixing_Enthalpy,Mixing_Entropy,Work_Function,Shear_Modulus_G,MOd_Missmatch,shear_modulus_difference,melting_Temp,cohesive_enrg,Ionization_enrg,Pauling_electronegativity
Be0.92 Si0.79,2.9239766081871346,0.1775438596491225,3.2280701754385888,203.84210526315792,-14.913306658459016,5.738776847889776,3.16421052631579,92.7309941520468,-0.0908160771208506,0.208838573326389,1618.6725146198833,3.946725146198831,8.781011695906432,0.0541353031702061
B1.05 Ba1.42,2.425101214574899,0.6611336032388662,96.58299595141702,198.7692307692308,-18.5736530675802,5.669193411468442,2.433846153846154,75.1417004048583,-0.3869566703510171,1.1783914645418403,1573.4615384615386,3.2521862348178145,6.523862348178138,0.6464120047861791
B0.51 Ba1.17,2.303571428571429,0.8008928571428573,117.00000000000004,145.66071428571428,-16.067602040816325,5.10363257939398,2.318392857142857,55.08928571428572,-0.466237937593027,1.8965796227366691,1409.517857142857,2.728392857142857,6.148821428571429,0.5591948341836734
Ag1.41 Mg1.27,6.735074626865672,0.3261940298507464,2.8421709430404014e-14,64.99253731343283,-9.972711071508131,5.751476486531064,1.4838805970149254,23.83955223880597,-0.033491335354771,0.07413849436643,1087.1124253731346,2.2676119402985075,7.609171641791045,0.1916755067943862
Ag1.37 Mg0.7,7.956521739130433,0.4103381642512076,2.8421709430404014e-14,70.14975845410628,-8.952367616513802,5.319383007871153,1.3481642512077292,25.603864734299517,-0.0284053582083283,0.0576970452118191,1129.4464251207728,2.463043478260869,7.59967149758454,0.1720645055893952
Sc0.72 Ta1.17,6.714285714285714,0.0866666666666666,9.904761904761898,143.33333333333334,15.09297052154195,5.524889438976964,2.301428571428572,53.76190476190476,-0.0619187584584201,0.1305465617377755,2727.714285714286,6.26,7.384095238095238,0.0092444444444444
Sc0.76 Ta1.23,6.70854271356784,0.0865326633165828,9.8894472361809,143.22613065326632,15.107497285422085,5.528736909813024,2.303266331658292,53.72361809045226,-0.0620116963628458,0.1308585269696363,2726.3015075376884,6.255376884422111,7.382824120603015,0.009253342087321
B1.18 Ni0.78,5.785714285714286,0.0782653061224492,23.4795918367347,350.51020408163265,-23.000416493127865,5.588467151133969,2.255714285714286,132.59183673469389,-0.0563496482150794,0.1204166666567956,2101.8673469387754,5.216632653061225,8.036142857142856,0.0080980633069554
B0.59 Ni1.39,7.914141414141413,0.0912626262626266,27.378787878787875,274.49494949494954,-20.08203244566881,5.064413733921395,1.702323232323232,104.010101010101,-0.0630428738586195,0.170860275495175,1913.0454545454545,4.824393939393939,7.836070707070706,0.0070705489235792
Mg0.53 Ta0.86,6.330935251798561,0.1175539568345322,0.6187050359712316,132.23741007194243,28.30909373220847,5.526270211114204,1.7377697841726616,49.17266187050359,-0.1246905662436196,0.2638177246187034,2387.4748201438847,5.587266187050359,7.796964028776977,0.017032638062212
Mg0.59 Ta0.86,6.151724137931034,0.1126896551724137,0.5931034482758832,128.62758620689658,28.959809750297264,5.617845255727828,1.7490344827586206,47.84137931034483,-0.1303346620075005,0.2851108606964939,2326.875862068965,5.418551724137931,7.790717241379309,0.0174241521997621
Cr0.78 Zn1.02,9.4,0.0056666666666667,3.4000000000000057,182.1,4.911111111111111,5.688702895293316,1.5546666666666666,74.2,-0.0912386158152439,0.2312101772001075,1337.1853333333331,2.5416666666666665,8.255633333333334,4.91111111111112e-05
Cr0.92 Zn0.77,8.733727810650889,0.0054437869822485,3.2662721893491096,201.0887573964497,4.960610622877351,5.730034197093308,1.4302958579881655,82.19526627218934,-0.0835901892008288,0.1903165352802016,1502.345325443787,2.847041420118344,7.963917159763315,4.96061062287736e-05
Co1.48 B1.42,6.062068965517241,0.081655172413793,20.41379310344827,327.00689655172414,-23.98972651605232,5.761046079168883,1.9848275862068965,121.51724137931036,-0.0649585857708683,0.1527303935652526,2052.489655172414,5.046137931034483,8.085186206896552,0.0127945208085612
Co1.06 B1.21,5.801762114537445,0.0852863436123347,21.3215859030837,337.4625550660793,-23.895204642046227,5.7446609971355045,2.0694273127753307,125.6387665198238,-0.0627390264562151,0.1423113058624738,2077.696035242291,5.104273127753304,8.103277533039648,0.0127441091424246
Al1.34 Re0.64,5.5858585858585865,0.1962626262626261,12.858585858585856,197.03030303030303,-7.875114784205694,5.231849941207197,2.48959595959596,75.33434343434345,-0.2606453992094661,0.8870325121913512,1749.8029292929295,4.827474747474748,6.59820202020202,0.0367942862973165
Al0.66 Re0.62,6.875,0.1495312499999999,9.796875000000014,260.359375,-8.9912109375,5.758765427867294,2.23015625,99.7796875,-0.2220897871953388,0.5773013438294474,2156.77359375,5.5590625,6.90340625,0.0420089355468749
Re0.91 Ni1.13,10.446078431372548,0.0055392156862743,7.200980392156879,317.3186274509804,1.9767397154940405,5.714385006355196,1.2670588235294118,121.5,-0.0711010563953762,0.1741435079340886,2500.161764705882,5.9834313725490205,7.747058823529411,4.94184928873511e-05
Re0.75 Ni0.89,10.45731707317073,0.0054268292682924,7.054878048780495,320.2743902439024,1.985425342058298,5.732495331946335,1.2697560975609754,122.6463414634146,-0.0707387631051032,0.1716543137743182,2519.6158536585363,6.022317073170731,7.749756097560975,4.963563355145754e-05
Y0.7 Nb0.74,4.027777777777778,0.1952777777777776,16.444444444444457,85.06944444444444,29.97685185185185,5.759617684824547,1.5873611111111112,39.45833333333333,-0.0007079946253083,0.0014440087019644,2287.708333333333,6.058194444444445,6.495527777777778,0.0721442901234568
Y1.41 Nb0.74,3.688372093023256,0.2492093023255814,20.986046511627904,78.11162790697675,27.086641427798813,5.352329480198796,1.6806976744186048,39.96744186046512,-0.0006327759412752,0.001271755774462,2126.3209302325586,5.530418604651163,6.403548837209303,0.0651885170362358
La0.77 Li0.87,1.9390243902439024,0.0636585365853659,22.810975609756127,23.20731707317073,5.977691850089231,5.747360237513045,1.9965853658536583,14.904878048780484,-0.2195826443193954,0.5828209060220964,800.7838414634145,2.184024390243902,5.4788597560975605,0.007173230220107
La0.85 Li1.16,1.8457711442786071,0.0692537313432837,24.81592039800992,21.99502487562189,5.857280760377218,5.663549229898149,1.899601990049752,13.84179104477612,-0.2316232678093552,0.6621706334953186,766.310447761194,2.1290049751243783,5.470233830845771,0.0070287369124526
Fe1.28 Mn1.38,7.481203007518796,0.1452631578947369,0.5187969924811853,204.25563909774436,0.0,5.756949154369201,1.0499999999999998,57.616541353383454,-0.0698356327984613,0.1661219917335655,1659.5112781954886,3.574436090225564,7.659203007518796,0.0391445983379501
Fe1.12 Mn0.79,7.586387434554974,0.1641884816753929,0.5863874345549931,205.62303664921467,0.0,5.638109536415465,1.05,62.56020942408377,-0.0630561480434135,0.13689188620079,1690.2251308900522,3.7174869109947646,7.708429319371728,0.0380298347084783
Hf1.29 Nb0.89,6.775229357798165,0.1775229357798167,7.692660550458697,128.07798165137612,3.86533120107735,5.622075026385653,1.5803669724770644,33.26605504587156,-0.0064793902023366,0.0139715342615035,2605.6146788990827,6.652798165137615,6.79805504587156,0.0434849760121202
Hf1.11 Nb1.2,6.441558441558442,0.1558441558441559,6.753246753246771,123.74025974025976,3.9939281497723056,5.756513891422415,1.5314285714285716,34.15584415584416,-0.0065134989416022,0.0136939958651997,2632.7532467532465,6.825194805194805,6.7907142857142855,0.0449316916849384
Co1.26 C0.85,6.985781990521327,0.4000947867298574,32.84360189573461,547.7914691943128,-40.41418656364413,5.604864938673288,2.194218009478673,113.2701421800948,-0.0671844642754751,0.1692157875387335,2632.905213270142,5.590473933649289,9.242208530805687,0.2159753374811886
Co0.51 C0.68,6.142857142857143,0.382857142857143,31.42857142857143,689.5714285714286,-41.14285714285715,5.677697982479721,2.6814285714285715,129.2857142857143,-0.0602261587764558,0.132230395897561,2994.857142857143,6.092857142857143,9.811857142857145,0.219869387755102
Re0.58 C0.91,6.7248322147651,0.396979865771812,40.91946308724832,821.5033557046979,-39.93982253051664,5.5572165320259215,2.939060402684564,173.11409395973155,-0.0002498464697877,0.000507705617724,3737.496644295302,7.576308724832215,9.944295302013424,0.2008877978469437
Re0.75 C1.11,6.822580645161291,0.3879032258064514,39.98387096774195,813.3064516129032,-40.426638917793966,5.606113234512528,2.9038709677419354,173.2258064516129,-0.0002526963881051,0.0005132313112713,3731.129032258064,7.583709677419355,9.897096774193548,0.203336368366285
Co1.36 C1.25,6.605363984674329,0.3491187739463601,28.659003831417607,611.7777777777777,-41.92539745452943,5.755439595934079,2.414099616858237,120.49808429118772,-0.0654001197709427,0.1551153697417609,2796.256704980842,5.817203065134099,9.499295019157088,0.224051320444503
Co1.14 C1.1,6.544642857142857,0.3409821428571429,27.991071428571416,621.9910714285714,-41.986607142857125,5.76150001473751,2.4491964285714283,121.6517857142857,-0.0648970268684983,0.1524093931487248,2822.330357142857,5.853392857142857,9.540330357142857,0.2243784279336733
Li1.46 Pd1.5,5.560810810810811,0.6182432432432434,6.587837837837839,66.74324324324324,-39.99269539810081,5.7620665053165405,0.9895945945945946,24.36891891891892,-0.2625104653492028,0.6667366228883529,1150.1364864864863,2.7752702702702705,6.884398648648649,0.7440640978816657
Li1.13 Pd1.0,5.225352112676056,0.6472300469483567,6.896713615023487,62.64319248826292,-39.85099958121184,5.747331162750384,0.991830985915493,22.88544600938967,-0.277702999924246,0.7532976616585021,1098.908215962441,2.6910328638497654,6.774629107981221,0.7414278472084465
Hf1.35 W1.46,9.039145907473308,0.5507473309608539,10.391459074733092,282.7259786476868,-5.990805587568547,5.756453835814275,1.5885409252669038,98.06405693950178,-0.1826529139400018,0.4454478462270083,3123.7722419928823,7.516370106761565,7.364836298932385,0.5609390965160014
Hf0.74 W1.04,9.168539325842696,0.6193258426966293,11.685393258426956,300.0,-5.829566973866935,5.644178499091637,1.567191011235955,106.53932584269664,-0.1654126810226966,0.3672381213557045,3200.696629213483,7.702696629213483,7.432056179775281,0.5458417876530739
Cu1.33 Ni0.57,10.7,0.0069999999999998,2.800000000000012,151.0,3.3600000000000003,5.078725807284384,1.048,56.61,-0.0210249265919483,0.0502796820948883,1468.839,3.775,7.700200000000001,4.200000000000008e-05
Cu1.06 Ni0.64,10.623529411764704,0.0062352941176473,2.494117647058829,156.35294117647058,3.755847750865052,5.506444018937011,1.0602352941176472,58.72823529411764,-0.0224665383183392,0.0522220158799927,1497.150705882353,3.8476470588235294,7.693623529411765,4.6948096885813234e-05
Cr1.04 Zn0.73,8.474576271186441,0.0058757062146892,3.525423728813564,208.4745762711865,4.84662772511092,5.63465191487505,1.3819209039548022,85.30508474576271,-0.07916318909462,0.1726333992194335,1566.5855367231638,2.965819209039548,7.85045197740113,4.846627725110928e-05
Cr1.04 Zn1.31,9.34468085106383,0.0055744680851064,3.344680851063828,183.67659574468087,4.933997283838841,5.707829629720725,1.5443404255319149,74.86382978723404,-0.0908318257434417,0.2281864345181107,1350.8982127659574,2.5670212765957445,8.231412765957447,4.93399728383885e-05
Cu1.11 Ag1.16,11.0,0.0153303964757707,8.687224669603523,105.98237885462557,1.999029672611539,5.760808670585063,1.0051101321585905,38.94845814977974,-0.0247916520426257,0.0551633831153175,1294.997136563877,3.214052863436124,7.649348017621145,0.0004497816763375
Cu1.26 Ag0.51,11.0,0.02135593220339,12.101694915254228,116.45762711864408,1.6409077851192186,4.99233976132113,1.0028813559322034,43.0271186440678,-0.0188183687789287,0.0371032403625623,1322.3754237288135,3.334406779661017,7.68277966101695,0.0003692042516518
Ag1.4 Mg0.62,8.237623762376236,0.4297029702970294,0.0,71.33663366336633,-8.508969708852073,5.126601886635454,1.3169306930693068,26.009900990099005,-0.026724362884593,0.0531405803311313,1139.189108910891,2.508019801980198,7.597485148514851,0.1635423978041367
Ag1.17 Mg0.65,7.7857142857142865,0.3985714285714286,0.0,69.42857142857143,-9.183673469387758,5.418704049589439,1.3671428571428572,25.35714285714286,-0.0293355298210753,0.0603451696092044,1123.5264285714288,2.435714285714286,7.601000000000001,0.1765102040816326
Ag0.75 Mg0.63,6.891304347826087,0.3369565217391306,0.0,65.65217391304348,-9.924385633270324,5.731353033655143,1.4665217391304348,24.06521739130435,-0.0330494824796888,0.0724020338667704,1092.5271739130435,2.2926086956521745,7.607956521739132,0.1907466918714555
Ag0.74 Mg1.32,5.233009708737865,0.3972815533980582,0.0,58.650485436893206,-9.207276840418514,5.428792583718868,1.6507766990291262,21.66990291262136,-0.0341631066865942,0.0828407426677457,1035.0525242718447,2.0272815533980584,7.62085436893204,0.1769638608728437
B1.02 Y1.41,3.0,0.4758024691358022,53.96296296296299,226.0246913580247,-48.712086572168886,5.655284047188419,2.335925925925926,95.14814814814817,-0.1631184305392372,0.4476983333184338,2029.864197530864,4.993086419753087,7.090506172839507,0.3275400701112636
B0.57 Y1.25,3.0000000000000004,0.5631868131868132,63.8736263736264,184.89010989010995,-43.02016664654028,5.168205216050573,2.217637362637363,81.4010989010989,-0.1708018283181179,0.5402079579978927,1971.2527472527477,4.857747252747254,6.868741758241759,0.2892676005313369
Sc0.58 B0.95,3.0000000000000004,0.4222222222222223,47.810457516339866,307.4640522875817,-51.78350207185271,5.517290092218374,3.173333333333334,116.54901960784314,-0.1637674416235013,0.3445003862881737,2146.1895424836603,4.797450980392157,7.639908496732026,0.217679012345679
Sc0.7 B1.01,3.0,0.4016374269005847,45.47953216374269,296.08187134502924,-53.19243527923122,5.6254482903612,3.1887719298245614,112.28070175438596,-0.1732751500237512,0.381289794921875,2129.994152046784,4.722982456140351,7.587356725146199,0.2236016552101501
Hf1.01 Pd1.12,9.051643192488264,0.4732394366197185,10.516431924882625,131.906103286385,-79.78663845356962,5.751733926436086,1.3393427230046948,37.36150234741784,-0.0162573655929653,0.035009636227288,2149.519248826291,4.9,7.620042253521127,0.4039198571711963
Hf0.84 Pd1.15,9.155778894472364,0.5201005025125629,11.557788944723626,130.70854271356785,-78.05863488295752,5.661535458697194,1.2976884422110553,38.09045226130654,-0.0156395173550527,0.0329529869605474,2114.219849246231,4.789095477386935,7.698768844221107,0.3951718390949725
Ni0.75 V0.77,7.467105263157895,0.141842105263158,5.06578947368422,163.5263157894737,-17.99688365650969,5.76210593619085,1.0282894736842103,66.375,-0.0095738555604529,0.0204815559598667,1958.493421052632,4.880723684210526,7.187118421052631,0.0391932132963988
Ni0.57 V1.27,6.548913043478261,0.1932608695652173,6.902173913043498,150.30434782608697,-15.394848771266542,5.145755876804682,0.9805434782608696,62.88586956521739,-0.0087128434399379,0.0195183899957129,2042.0489130434785,5.040489130434783,7.022945652173913,0.0335265595463138
La0.52 Sc0.71,3.0,0.1500813008130082,19.048780487804866,58.357723577235774,1.9522770837464476,5.663235285809388,3.3251219512195123,28.15447154471545,-0.0006086833016451,0.001231449766097,1551.4634146341464,3.075528455284553,6.145577235772358,0.0329934827153149
La1.06 Sc0.92,3.0000000000000004,0.1391919191919191,17.666666666666686,54.19191919191918,1.9900010203040508,5.742025427854238,3.2812121212121217,27.92929292929293,-0.000625200017448,0.0012755674293431,1481.5454545454545,3.023737373737374,6.034676767676768,0.0336310172431384
Y0.99 Hf1.04,5.561576354679802,0.0409852216748767,9.73399014778326,104.98522167487684,10.993326700478049,5.760303503566909,1.813645320197044,35.36453201970443,-0.0112205870395423,0.024172746496127,2161.206896551724,5.259211822660097,6.528487684729063,0.0031980586765027
Y0.85 Hf0.63,5.128378378378378,0.0459459459459461,10.912162162162131,98.05405405405406,10.756939371804236,5.670629535237342,1.823175675675676,36.317567567567565,-0.0107159972376498,0.0224278637101135,2099.9527027027025,5.124054054054054,6.4758108108108114,0.0031292914536157
Sn0.84 B0.93,3.4745762711864407,0.0420338983050849,40.45762711864407,260.1694915254237,17.95346164895145,5.752073249420613,3.449830508474576,97.86440677966102,-0.2450657894171924,0.6015245293540827,1473.9193220338982,4.500847457627119,7.845254237288136,0.0031917265153691
Sn0.57 B0.97,3.37012987012987,0.0503896103896104,48.500000000000014,301.9480519480519,16.78562995446112,5.479131884349129,3.346428571428571,113.74025974025972,-0.2018904742792234,0.4163551038528517,1666.5101298701295,4.7713636363636365,7.944896103896103,0.0029841119919042
V0.82 Ag0.93,8.188571428571429,0.1594285714285714,5.84571428571428,104.08571428571427,16.932832653061222,5.746390434691559,0.9584571428571428,42.65142857142857,-0.0429988872637586,0.0997886317345768,1679.1685142857143,4.055828571428571,7.187085714285714,0.0448222040816326
V1.27 Ag0.91,7.504587155963302,0.1747706422018349,6.408256880733944,109.21559633027522,16.536402659708777,5.648941526527552,0.9459174311926604,45.72935779816513,-0.0394196980917819,0.0847753223074588,1787.246009174312,4.324862385321101,7.0924678899082565,0.0437728305698173
Cu0.81 Co1.24,9.790243902439023,0.0120975609756097,1.8146341463414477,177.78536585365856,5.736014277215944,5.578562195111489,1.0181463414634149,64.45024390243904,-0.0196143152570172,0.0410178010448897,1605.9091219512195,4.03439024390244,7.819756097560976,0.0001912004759071
Cu0.95 Co0.93,10.01063829787234,0.0101063829787235,1.515957446808514,169.07978723404256,5.9993209597102775,5.762355188553629,1.014840425531915,61.50797872340426,-0.0213695127853423,0.0471032059419256,1560.702925531915,3.935212765957448,7.802675531914895,0.0001999773653236
Ag1.2 Sc0.54,8.517241379310345,0.3931034482758617,11.724137931034477,80.20689655172413,-23.971462544589773,5.149494472910388,1.779655172413793,29.68965517241379,-0.0001213138777639,0.0002428097949471,1414.6413793103447,3.0493103448275862,7.261310344827585,0.1390772889417359
Ag1.3 Sc0.62,8.416666666666668,0.3859374999999998,11.510416666666655,80.09375,-24.487847222222225,5.229908752560716,1.8108333333333333,29.677083333333336,-0.0001239604043448,0.0002482505115007,1421.9213541666668,3.0533333333333337,7.2485625,0.1420732421874999
Cr0.62 Au1.05,5.37125748502994,0.5532934131736529,10.059880239520965,152.62275449101796,0.0,5.484093526088971,0.9702994011976048,59.67065868263474,-0.1727399970560326,0.5076819545781032,1650.1775449101797,3.9113772455089824,8.313077844311378,0.3615292050629282
Cr1.18 Au1.45,5.448669201520913,0.485171102661597,8.821292775665398,168.18250950570342,0.0,5.718936073329872,0.964106463878327,66.48288973384031,-0.1635521750936564,0.4333951835344957,1715.4100760456274,3.9346007604562736,8.122722433460076,0.3831191429686711
Sn1.14 Mg1.49,2.8669201520912546,0.3682509505703419,9.631178707224308,47.16730038022813,-8.840607786725268,5.688985303558404,2.85958174904943,17.433460076045627,-0.0003969443056331,0.0008080020073993,741.8483650190115,2.2165399239543726,7.515095057034221,0.2075087105495235
Sn1.17 Mg1.38,2.9176470588235293,0.3517647058823532,9.199999999999989,47.294117647058826,-8.938961937716263,5.734600902344858,2.9092941176470584,17.458823529411763,-0.0004007199683808,0.0008146191905028,731.2484705882353,2.2578823529411767,7.507435294117647,0.2098173010380622
Co1.22 Au0.87,7.334928229665072,0.385263157894737,11.090909090909092,154.4688995215311,6.803690391703487,5.645694691360337,1.017511961722488,55.01913875598086,-0.0843574545500746,0.1849444955648657,1588.7258851674642,4.144401913875598,8.44088038277512,0.2116919667590029
Co0.8 Au1.33,6.502347417840377,0.4121126760563385,11.863849765258207,127.20187793427232,6.566598338072253,5.502723028266682,1.0112676056338028,45.02816901408451,-0.0988351289581342,0.266499452244925,1499.0839906103288,4.021596244131455,8.720835680751176,0.2043150168617339
W1.16 Fe1.2,8.983050847457628,0.2694915254237284,6.610169491525454,309.3050847457627,0.0,5.761631404922091,1.236779661016949,120.83050847457626,-0.0464759471548262,0.106835652244046,2737.0338983050847,6.550847457627119,7.883322033898304,0.1404096523987359
W1.07 Fe1.36,8.880658436213992,0.2966255144032921,7.275720164609055,299.0658436213992,0.0,5.703478620176366,1.2173251028806584,116.78600823045268,-0.0474134885785724,0.1127671728742824,2640.58024691358,6.314320987654321,7.885267489711934,0.1384496536774542
Cu1.44 Li1.33,6.1985559566787005,0.4782671480144402,12.476534296028888,72.86281588447653,-4.992115106413481,5.75626843457899,1.0096028880866426,27.125631768953063,-0.2653379579385839,0.6597388362707197,923.6618411552346,2.596931407942238,6.605342960288809,0.4225326226068369
Cu1.36 Li0.86,7.126126126126126,0.5636036036036036,14.702702702702709,83.9009009009009,-4.746367989611232,5.5501360405809965,1.0077477477477477,31.21621621621621,-0.2235842506208835,0.4736396694214878,1007.5253153153152,2.7694594594594597,6.821837837837838,0.4017325866406946
Ni1.16 Zr1.29,6.840816326530611,0.3053877551020407,18.955102040816318,144.1877551020408,-48.86204081632653,5.751116154224436,1.3337551020408165,53.35918367346939,-0.0677929821551281,0.1618952431289387,1938.612244897959,5.540448979591837,7.110310204081632,0.1677264339858391
Ni0.69 Zr1.19,6.202127659574469,0.3671276595744679,22.787234042553195,132.90425531914894,-45.53406518786782,5.465218713265682,1.3688829787234045,48.78191489361703,-0.0694610141113852,0.1805092976477494,1981.1914893617025,5.7629255319148935,7.003223404255319,0.1563026482571298
La0.56 Li0.96,1.736842105263158,0.0757894736842106,27.15789473684211,20.57894736842105,5.584487534626039,5.471526436433453,1.7863157894736843,12.6,-0.2437130801687763,0.7619047619047619,726.042105263158,2.0647368421052628,5.460157894736842,0.0067013850415512
La0.89 Li1.0,1.9417989417989416,0.0634920634920637,22.75132275132276,23.24338624338624,5.979675820945662,5.748736429934348,1.9994708994709,14.936507936507937,-0.2192044941674661,0.580547747495429,801.8095238095237,2.1856613756613754,5.479116402116402,0.0071756109851348
Zn0.56 Hf1.05,9.391304347826088,0.2282608695652173,16.30434782608694,131.47826086956522,-21.77693761814745,5.371596459075565,1.857391304347826,34.52173913043478,-0.0141217749418261,0.0321682137441389,1875.28,4.395652173913043,7.718565217391305,0.0555765595463137
Zn0.89 Hf1.23,9.679245283018869,0.203066037735849,14.504716981132049,128.8867924528302,-23.38269846920612,5.655440754144478,1.8775471698113204,35.45754716981132,-0.0146976102587857,0.0327410589829918,1744.7477358490564,4.059481132075471,7.903495283018867,0.0596745950516197
Pd0.91 Si0.51,7.845070422535212,0.1922535211267608,17.943661971831006,115.9718309859155,-50.63578655028765,5.4284635222669415,2.238591549295774,45.0774647887324,-0.0004974942793186,0.0010194323790555,1777.3911971830985,4.155774647887324,8.270197183098592,0.0414292799047808
Pd0.87 Si0.93,6.9,0.1550000000000002,14.466666666666669,113.76666666666664,-54.9388888888889,5.75820591455632,2.799333333333333,45.55,-0.0005335414797495,0.0010832356332711,1755.174166666667,4.272333333333334,8.2409,0.04495
Hf1.2 Ba1.28,4.903225806451613,0.2116129032258062,48.51612903225805,76.38709677419354,53.94380853277835,5.758499206261077,1.8993548387096773,17.096774193548388,-0.2065088465367076,0.5339978640085437,1728.7096774193546,3.645806451612903,5.9924838709677415,0.0839625390218522
Hf0.67 Ba0.57,5.241935483870968,0.2215322580645161,50.79032258064518,83.78225806451613,53.648803329864734,5.735760637693804,1.8841129032258064,18.508064516129032,-0.1909324126487333,0.4531732809318353,1813.7258064516127,3.905483870967742,6.083540322580646,0.0835033688865765
Zr1.23 Be0.5,3.421965317919075,0.170635838150289,39.10404624277459,149.78034682080926,-35.34364663035852,4.99895444835319,1.6373988439306355,61.612716763005785,-0.1637675986542741,0.5305332170345733,1963.8381502890172,5.613815028901734,7.410878612716763,0.0236720237896354
